10.359829494694122, 9.694990841606154, 9.163684053967941, Fruits (from harvest)
9.275232766865711, 9.60946694391159, 9.740287852403954, Fruits (from harvest)
10.553789817582114, 9.37872015049192, 9.356221899603089, Fruits (from harvest)
8.598894798989425, 10.286557773531392, 9.986723928961926, No Fruits (from harvest)
11.323604334630382, 9.843771685639059, 8.7578168742819, No Fruits (from harvest)
8.671423109672775, 9.301029988899694, 8.665085976135376, No Fruits (from harvest)
10.14757594262296, 9.864071051316138, 9.53950057362471, Fruits (from harvest)
10.986319720747023, 10.183143773010196, 11.338036502304679, No Fruits (from harvest)
11.388914673074375, 10.787179675147772, 11.169635024839994, No Fruits (from harvest)
10.85444124014084, 10.986934839157328, 9.910238464933471, Fruits (from harvest)
10.79291989056593, 9.015551743825316, 11.382829980393819, No Fruits (from harvest)
9.24387417581924, 10.294885563709952, 9.507803650881215, Fruits (from harvest)
10.579517923158512, 8.963697602898538, 11.415693301682335, No Fruits (from harvest)
8.723144585529951, 10.66478030838353, 9.820979637847593, No Fruits (from harvest)
8.857104926524357, 8.619037999909132, 9.31460763540148, No Fruits (from harvest)
10.53442649287136, 8.607910575879261, 10.361911139570227, No Fruits (from harvest)
10.248655302395267, 11.329753314535225, 10.145920537662933, No Fruits (from harvest)
9.411060405837166, 10.469683584478311, 9.188736942963153, Fruits (from harvest)
10.655539592858302, 9.66643127959706, 11.092695552258817, No Fruits (from harvest)
8.598507901157538, 8.653343510725803, 10.314894429443694, No Fruits (from harvest)
9.65998474871957, 9.882526175794796, 8.685824543290098, No Fruits (from harvest)
9.024319009471924, 10.610552621169532, 10.725590123962935, Fruits (from harvest)
11.136777397618232, 11.194304040519903, 9.038704930162409, No Fruits (from harvest)
10.13398359904919, 9.636754110539359, 10.215004632938395, Fruits (from harvest)
11.09335756929734, 9.289566167845843, 8.997868685421961, No Fruits (from harvest)
10.501081258423444, 9.259104186513154, 10.5012360792447, Fruits (from harvest)
10.19687223551582, 9.253926778487788, 10.046818347281594, Fruits (from harvest)
